,UMAP1,UMAP2,UMAP3,esg_rating,ticker,dividend_yield,dividend_yield_qtl,quality_score,quality_score_qtl,carbon_intensity,carbon_intensity_qtl,aum_qtl,aum,investment_strategy,asset_class,asset_region,subsegment,grade
236,12.484847,10.020008,-2.542816,A,CIBR,0.95,Q1,6.49,Q3,8.69,Q1,Q4,5070000000.0,standard,equity,global,not_specified,B
237,19.751394,15.50789,2.492155,A,SCHI,,Q4,6.6,Q3,257.62,Q4,Q4,5050000000.0,standard,fixed_income,us,corporate,A
238,15.212635,7.9912853,5.525311,BBB,FNDE,4.74,Q4,5.4,Q1,470.45,Q4,Q4,5040000000.0,standard,equity,emerg_markets,large_cap,D
239,13.323058,9.506444,-2.3785403,A,PAVE,1.26,Q1,6.63,Q3,226.69,Q3,Q4,5000000000.0,standard,equity,us,not_specified,B
240,12.72376,5.6104045,-0.84991,A,ACWV,2.57,Q3,6.66,Q3,272.31,Q4,Q4,4890000000.0,standard,equity,global,total_market,A
241,15.214573,7.584852,5.7985873,A,EMXC,3.18,Q4,5.85,Q2,355.25,Q4,Q4,4860000000.0,standard,equity,emerg_markets,total_market,C
242,11.89979,8.524277,-1.3784639,A,XLRE,3.4,Q4,6.95,Q4,93.71,Q2,Q4,4850000000.0,standard,equity,us,not_specified,A
243,3.3069224,9.443976,10.846031,A,IDV,8.16,Q4,7.13,Q4,388.54,Q4,Q4,4810000000.0,standard,equity,dev_markets,high_dividend_yield,B
244,2.6697638,14.612382,3.2279193,A,PULS,,Q4,7.09,Q4,198.14,Q3,Q4,4660000000.0,standard,fixed_income,us,broad_based,A
245,16.877378,17.209461,7.445788,BBB,PGX,,Q4,5.65,Q1,149.49,Q3,Q4,4660000000.0,standard,fixed_income,us,corporate,
246,13.833173,5.0156918,-0.38258567,A,OMFL,1.82,Q2,6.59,Q3,129.34,Q2,Q4,4650000000.0,standard,equity,us,large_cap,A
247,17.040104,17.401642,6.901139,BBB,CWB,,Q4,5.67,Q1,302.88,Q4,Q4,4650000000.0,standard,fixed_income,us,corporate,B
248,15.413949,7.5987306,5.451601,BBB,EEMV,2.81,Q3,5.36,Q1,223.28,Q3,Q4,4640000000.0,standard,equity,emerg_markets,total_market,B
249,16.507256,16.133928,8.192005,,SRLN,,Q4,,Q4,,Q4,Q4,4610000000.0,standard,fixed_income,global,corporate,
250,10.34711,6.457899,7.926404,A,SSO,,Q4,6.58,Q3,122.42,Q2,Q4,4610000000.0,leveraged,equity,us,large_cap,
251,12.902534,5.5891724,-0.68657523,A,AVUS,1.75,Q2,6.43,Q3,168.99,Q3,Q4,4600000000.0,standard,equity,us,total_market,A
252,2.4381049,15.5703535,3.3219156,A,IAGG,,Q4,5.96,Q2,63.1,Q1,Q4,4590000000.0,standard,fixed_income,global,broad_based,B
253,15.196987,7.6391263,5.8389955,A,ESGE,2.74,Q3,7.1,Q4,133.95,Q3,Q4,4580000000.0,standard,equity,emerg_markets,total_market,C
254,12.035471,8.595714,-1.453312,A,VIS,1.49,Q2,6.7,Q3,118.69,Q2,Q4,4560000000.0,standard,equity,us,not_specified,A
255,10.947527,7.6809235,-4.2971134,A,ACWX,2.94,Q3,7.09,Q4,174.1,Q3,Q4,4560000000.0,standard,equity,global,total_market,B
256,13.764102,5.088532,-0.27289638,,JEPQ,0.72,Q1,,Q4,,Q4,Q4,4540000000.0,standard,equity,us,large_cap,A
257,3.2351403,9.511769,10.797377,A,FDL,5.51,Q4,6.57,Q3,332.56,Q4,Q4,4500000000.0,standard,equity,us,high_dividend_yield,A
258,14.6170225,5.1755576,1.4636911,,SPMB,,Q4,,Q4,,Q4,Q4,4480000000.0,standard,fixed_income,us,government,A
259,4.0595894,2.28777,11.875778,AA,IEUR,2.97,Q3,7.82,Q4,101.02,Q2,Q4,4360000000.0,standard,equity,europe,total_market,A
260,2.7714946,14.761874,3.2716453,A,FBND,,Q4,5.81,Q2,259.43,Q4,Q4,4350000000.0,standard,fixed_income,global,broad_based,A
261,2.4355645,15.56629,3.3245544,,FIXD,,Q4,,Q4,,Q4,Q4,4340000000.0,standard,fixed_income,global,broad_based,B
262,2.332351,15.371316,3.1140814,,LMBS,,Q4,,Q4,,Q4,Q4,4330000000.0,standard,fixed_income,us,broad_based,B
263,5.6337137,10.96077,11.86774,AA,BBAX,4.4,Q4,7.51,Q4,173.9,Q3,Q4,4260000000.0,standard,equity,asia_pacific_wo_brics,total_market,A
264,15.549081,13.086006,1.1246456,AA,DBEF,3.0,Q3,7.7,Q4,103.38,Q2,Q4,4240000000.0,standard,equity,dev_markets,total_market,B
265,13.779194,4.875352,-0.6512408,A,MGC,1.54,Q2,6.68,Q3,103.37,Q2,Q4,4230000000.0,standard,equity,us,large_cap,A
266,11.849192,8.5824795,-1.3907704,A,ICLN,1.43,Q2,6.95,Q4,201.25,Q3,Q4,4200000000.0,standard,equity,global,not_specified,A
267,2.7526143,14.559453,3.165195,A,ISTB,,Q4,5.99,Q2,220.11,Q3,Q4,4190000000.0,standard,fixed_income,us,broad_based,A
268,11.7413645,8.9944105,13.892696,A,SQQQ,,Q4,,Q4,,Q4,Q4,4170000000.0,inverse,equity,us,large_cap,
269,14.715227,5.1871514,1.5647289,,SHM,,Q4,,Q4,,Q4,Q4,4120000000.0,standard,fixed_income,us,government,A
270,7.6884522,11.3797455,-6.4742208,A,IOO,2.04,Q3,6.94,Q4,50.11,Q1,Q4,4060000000.0,standard,equity,global,large_cap,C
271,11.468375,10.424597,-1.7596587,BBB,GDXJ,1.23,Q1,5.42,Q1,564.06,Q4,Q4,4030000000.0,standard,equity,global,not_specified,B
272,16.900671,16.188644,7.8544536,,BKLN,,Q4,,Q4,,Q4,Q4,4030000000.0,standard,fixed_income,us,corporate,C
273,4.0648384,4.7283354,7.702481,BBB,SLYV,2.53,Q3,5.5,Q1,98.91,Q2,Q4,4010000000.0,standard,equity,us,small_cap,A
274,9.613916,8.868927,-1.9176961,AA,IXJ,1.8,Q2,7.15,Q4,15.25,Q1,Q4,4010000000.0,standard,equity,global,not_specified,C
275,14.711862,5.232339,1.6209668,A,SPTI,,Q4,5.72,Q1,1.6,Q1,Q4,4000000000.0,standard,fixed_income,us,government,A
276,10.265059,8.119416,-1.625285,AA,SUSA,1.74,Q2,8.29,Q4,49.65,Q1,Q4,3970000000.0,standard,equity,us,total_market,A
277,15.52642,12.286415,0.7600767,AA,DFAI,3.11,Q4,7.51,Q4,150.26,Q3,Q4,3940000000.0,standard,equity,dev_markets,total_market,A
278,15.551829,12.240382,0.7288671,AA,DFIC,3.28,Q4,7.33,Q4,160.13,Q3,Q4,3940000000.0,standard,equity,dev_markets,total_market,A
279,17.04846,17.38501,6.9233165,BBB,HYLB,,Q4,5.17,Q1,300.25,Q4,Q4,3930000000.0,standard,fixed_income,us,corporate,B
280,12.209779,9.33537,-2.2284377,A,IGF,3.5,Q4,7.13,Q4,889.24,Q4,Q4,3910000000.0,standard,equity,global,not_specified,A
281,12.864264,5.575356,-0.684539,A,DFAU,1.57,Q2,6.51,Q3,138.07,Q3,Q4,3910000000.0,standard,equity,us,total_market,A
282,17.0504,17.413631,6.8887353,BBB,SJNK,,Q4,5.04,Q1,338.31,Q4,Q4,3900000000.0,standard,fixed_income,us,corporate,B
283,19.729153,15.565982,2.4666636,A,BSCO,,Q4,6.74,Q3,156.7,Q3,Q4,3900000000.0,standard,fixed_income,us,corporate,A
284,5.701063,11.073928,11.713993,A,EWT,4.67,Q4,6.37,Q2,230.06,Q3,Q4,3890000000.0,standard,equity,asia_pacific_wo_brics,total_market,B
285,14.898226,5.7334976,2.8265529,,TFI,,Q4,,Q4,,Q4,Q4,3890000000.0,standard,fixed_income,us,government,B
286,3.8287284,5.3441153,6.7588434,A,SCHC,2.79,Q3,6.13,Q2,189.59,Q3,Q4,3890000000.0,standard,equity,dev_markets,small_cap,A
287,10.25378,8.13242,-1.6335465,AA,DSI,1.53,Q2,7.56,Q4,67.36,Q2,Q4,3840000000.0,standard,equity,us,total_market,A
288,5.8206816,11.211598,11.562927,BBB,EWY,1.97,Q3,5.61,Q1,192.96,Q3,Q4,3840000000.0,standard,equity,asia_pacific_wo_brics,total_market,B
289,15.532418,12.303101,0.7759904,AA,BBIN,3.0,Q3,7.71,Q4,102.35,Q2,Q4,3820000000.0,standard,equity,dev_markets,total_market,A
290,13.784609,4.8946505,-0.6900218,A,VONE,1.57,Q2,6.59,Q3,121.1,Q2,Q4,3800000000.0,standard,equity,us,large_cap,A
291,9.932962,8.485777,-1.6802291,AA,IXN,1.03,Q1,7.59,Q4,29.26,Q1,Q4,3750000000.0,standard,equity,global,not_specified,B
292,12.191891,9.108575,-1.9506016,A,XOP,2.69,Q3,5.8,Q2,424.63,Q4,Q4,3750000000.0,standard,equity,us,not_specified,A
293,15.36867,7.645721,5.528674,BBB,AVEM,3.5,Q4,5.3,Q1,404.82,Q4,Q4,3730000000.0,standard,equity,emerg_markets,total_market,A
294,2.4103951,14.765639,3.390209,A,VUSB,,Q4,6.75,Q3,161.9,Q3,Q4,3710000000.0,standard,fixed_income,us,broad_based,
295,13.882613,4.5328946,-0.99694544,A,DLN,2.92,Q3,6.86,Q4,201.22,Q3,Q4,3680000000.0,standard,equity,us,large_cap,A
296,13.852191,12.634364,0.8474957,A,VNQI,4.69,Q4,6.21,Q2,72.19,Q2,Q4,3630000000.0,standard,equity,global,other,B
297,11.25084,10.368941,-2.4144595,BBB,KRE,4.46,Q4,4.61,Q1,5.39,Q1,Q4,3620000000.0,standard,equity,us,not_specified,C
298,2.772596,14.850709,3.3582387,A,NEAR,,Q4,6.63,Q3,97.85,Q2,Q4,3600000000.0,standard,fixed_income,global,broad_based,A
299,13.990538,4.8596497,-0.80081934,A,VOOV,2.0,Q3,6.52,Q3,182.89,Q3,Q4,3590000000.0,standard,equity,us,large_cap,A
300,15.475515,5.8707094,4.1647468,BBB,EMLC,,Q4,4.94,Q1,283.94,Q4,Q4,3520000000.0,standard,fixed_income,emerg_markets,government,B
301,2.4211662,15.553887,3.3106973,,BOND,,Q4,,Q4,,Q4,Q4,3510000000.0,standard,fixed_income,global,broad_based,B
302,10.716251,7.8578053,-4.0650916,A,VSGX,2.82,Q3,7.11,Q4,99.05,Q2,Q4,3490000000.0,standard,equity,global,total_market,
303,15.434833,13.01614,1.1251322,AA,HEFA,,Q4,7.71,Q4,101.28,Q2,Q4,3480000000.0,standard,equity,dev_markets,total_market,
304,12.41768,9.855405,-2.4460235,A,GNR,4.41,Q4,6.92,Q4,353.58,Q4,Q4,3470000000.0,standard,equity,global,not_specified,B
305,10.640208,7.9493895,-4.000076,A,FV,,Q4,6.71,Q3,182.02,Q3,Q4,3410000000.0,standard,equity,global,total_market,
306,8.46719,11.69254,2.5813997,BB,VWOB,,Q4,4.02,Q1,639.19,Q4,Q4,3400000000.0,standard,fixed_income,emerg_markets,government,B
307,10.274406,-4.4120607,2.406621,A,DON,3.06,Q3,5.76,Q2,372.66,Q4,Q4,3390000000.0,standard,equity,us,mid_cap,B
308,12.476591,9.974351,-2.5194452,A,XT,0.95,Q1,6.94,Q4,142.31,Q3,Q4,3380000000.0,standard,equity,global,not_specified,B
309,16.385834,16.1399,8.277493,,JAAA,,Q4,,Q4,,Q4,Q4,3340000000.0,standard,fixed_income,global,corporate,
310,13.794575,4.524983,-1.0768464,A,SPHD,5.08,Q4,6.87,Q4,559.24,Q4,Q4,3310000000.0,standard,equity,us,large_cap,A
311,11.805471,8.549256,-1.3579106,A,REET,4.3,Q4,5.79,Q2,86.99,Q2,Q4,3300000000.0,standard,equity,global,not_specified,A
312,11.736328,11.254241,-2.6738164,A,LIT,0.86,Q1,5.77,Q2,149.31,Q3,Q4,3290000000.0,standard,equity,global,not_specified,C
313,10.025569,-4.305098,2.1608262,A,JHMM,1.61,Q2,6.39,Q3,206.36,Q3,Q4,3290000000.0,standard,equity,us,mid_cap,C
314,8.782103,12.1376915,2.1823862,BB,VOX,1.05,Q1,4.28,Q1,12.79,Q1,Q4,3280000000.0,standard,equity,us,not_specified,A
315,3.8308284,5.366445,6.744314,A,AVDV,4.66,Q4,6.43,Q3,282.26,Q4,Q4,3270000000.0,standard,equity,dev_markets,small_cap,B
316,15.479703,12.351122,0.8148276,AA,GSIE,3.11,Q4,7.53,Q4,112.1,Q2,Q4,3270000000.0,standard,equity,dev_markets,total_market,A
317,11.937512,8.606059,-1.3997654,A,IYR,3.76,Q4,6.25,Q2,81.03,Q2,Q4,3250000000.0,standard,equity,us,not_specified,A
318,11.953768,8.551198,-1.4670769,A,IYH,1.59,Q2,6.93,Q4,14.38,Q1,Q4,3240000000.0,standard,equity,us,not_specified,A
319,12.173376,11.591023,-2.205844,A,IGM,0.63,Q1,6.77,Q3,18.12,Q1,Q4,3240000000.0,standard,equity,global,not_specified,
320,6.2615175,9.626945,-7.498285,A,SPGP,1.34,Q2,6.54,Q3,86.01,Q2,Q4,3240000000.0,standard,equity,us,large_cap,B
321,18.01015,8.730021,14.274955,AA,EWC,3.17,Q4,7.37,Q4,268.75,Q4,Q4,3220000000.0,standard,equity,america_wo_us,total_market,A
322,2.6816509,15.4706745,3.6839068,A,DFCF,,Q4,6.28,Q2,172.61,Q3,Q4,3200000000.0,standard,fixed_income,global,broad_based,
323,15.484691,12.339399,0.8002815,AA,AVDE,3.39,Q4,7.4,Q4,182.15,Q3,Q4,3180000000.0,standard,equity,dev_markets,total_market,A
324,10.336829,6.419184,7.923621,A,SPXL,,Q4,6.48,Q3,118.34,Q2,Q4,3140000000.0,leveraged,equity,us,large_cap,
325,12.10381,8.994914,-2.0602522,A,VAW,2.02,Q3,6.6,Q3,590.04,Q4,Q4,3130000000.0,standard,equity,us,not_specified,A
326,11.938899,8.599078,-1.384722,A,FHLC,1.49,Q2,6.83,Q4,15.35,Q1,Q4,3130000000.0,standard,equity,us,not_specified,A
327,11.479209,8.468916,-1.5204152,AA,RSPT,1.03,Q1,,Q4,,Q4,Q4,3120000000.0,standard,equity,us,not_specified,A
328,3.8594627,5.3987274,6.7771764,A,FNDC,3.11,Q4,6.1,Q2,166.42,Q3,Q4,3030000000.0,standard,equity,dev_markets,small_cap,B
329,2.4655533,15.576865,3.7163851,,TOTL,,Q4,,Q4,,Q4,Q4,3030000000.0,standard,fixed_income,global,broad_based,
330,2.7497432,14.615799,3.1712658,A,EAGG,,Q4,6.64,Q3,105.98,Q2,Q4,3000000000.0,standard,fixed_income,us,broad_based,A
331,6.2980065,9.610252,-7.4658833,A,DIVO,2.44,Q3,7.02,Q4,158.98,Q3,Q4,2980000000.0,standard,equity,us,large_cap,B
332,2.731111,14.578834,3.1821256,A,GVI,,Q4,6.08,Q2,187.38,Q3,Q4,2970000000.0,standard,fixed_income,us,broad_based,A
333,6.4195848,11.769762,-6.9094834,A,SCHK,1.56,Q2,6.59,Q3,121.82,Q2,Q4,2960000000.0,standard,equity,us,large_cap,
334,15.681195,5.0905952,2.899351,,HYD,,Q4,,Q4,,Q4,Q4,2960000000.0,standard,fixed_income,us,government,
335,6.272326,9.628546,-7.488484,A,XYLD,1.6,Q2,6.68,Q3,123.52,Q2,Q4,2950000000.0,standard,equity,us,large_cap,B
336,4.3198867,5.2018027,7.4156528,BBB,CALF,1.15,Q1,5.45,Q1,273.73,Q4,Q4,2920000000.0,standard,equity,us,small_cap,
337,15.244319,7.654431,5.5789037,BBB,DGS,5.71,Q4,4.78,Q1,396.89,Q4,Q4,2910000000.0,standard,equity,emerg_markets,small_cap,
338,17.04316,17.390705,6.9104376,BBB,ANGL,,Q4,5.56,Q1,378.0,Q4,Q4,2910000000.0,standard,fixed_income,us,corporate,B
339,10.350631,6.4665112,7.9258695,A,UPRO,,Q4,6.64,Q3,122.4,Q2,Q4,2910000000.0,leveraged,equity,us,large_cap,
340,15.152285,5.1955576,2.5076983,A,IBTD,,Q4,5.72,Q1,,Q4,Q4,2900000000.0,standard,fixed_income,us,government,
341,4.007758,2.234981,11.916756,AA,EWU,3.84,Q4,7.94,Q4,80.41,Q2,Q4,2860000000.0,standard,equity,europe,total_market,B
342,10.265042,8.120628,-1.6098686,AA,DUHP,2.01,Q3,7.3,Q4,69.42,Q2,Q4,2860000000.0,standard,equity,us,large_cap,A
343,18.028137,8.748258,14.292943,,AMJ,,Q4,,Q4,,Q4,Q4,2820000000.0,standard,equity,america_wo_us,not_specified,
344,5.7653885,11.170741,11.582416,A,AAXJ,2.39,Q3,5.75,Q2,289.1,Q4,Q4,2820000000.0,standard,equity,asia_pacific_wo_brics,total_market,B
345,13.29082,9.56116,-2.3413043,A,SKYY,1.24,Q1,7.13,Q4,13.01,Q1,Q4,2790000000.0,standard,equity,us,not_specified,B
346,15.381197,7.579258,5.473698,BBB,DFAE,3.04,Q3,5.41,Q1,366.3,Q4,Q4,2780000000.0,standard,equity,emerg_markets,total_market,B
347,12.944798,5.544587,-0.6495372,A,CGDV,2.37,Q3,6.33,Q2,143.19,Q3,Q4,2770000000.0,standard,equity,us,total_market,A
348,14.696849,12.790501,0.76283664,A,URTH,2.02,Q3,6.96,Q4,118.23,Q2,Q4,2770000000.0,standard,equity,dev_markets,total_market,A
349,13.774971,8.642227,16.950842,,SGOL,,Q4,,Q4,,Q4,Q4,2760000000.0,standard,commodities,global,not_specified,A
350,3.9834435,2.218995,11.950213,AA,FEZ,2.97,Q3,8.01,Q4,91.77,Q2,Q4,2760000000.0,standard,equity,europe,large_cap,B
351,19.761059,15.53008,2.4988105,A,BSCP,,Q4,6.81,Q3,164.49,Q3,Q4,2740000000.0,standard,fixed_income,us,corporate,A
352,13.360564,8.594752,16.578686,,FTGC,,Q4,,Q4,,Q4,Q4,2740000000.0,standard,commodities,global,not_specified,C
353,7.7105494,11.389961,-6.468054,A,NUGO,0.7,Q1,6.92,Q4,41.54,Q1,Q4,2680000000.0,standard,equity,us,large_cap,C
354,5.691054,11.064808,11.7378845,A,DXJ,3.61,Q4,6.92,Q4,120.5,Q2,Q4,2680000000.0,standard,equity,asia_pacific_wo_brics,total_market,B
355,4.0784745,4.737481,7.7282877,BBB,SLYG,1.21,Q1,5.24,Q1,111.68,Q2,Q4,2640000000.0,standard,equity,us,small_cap,A
356,10.483189,6.5826907,8.005296,A,TECL,,Q4,7.0,Q4,21.34,Q1,Q4,2630000000.0,leveraged,equity,us,not_specified,
357,3.426481,9.453464,10.747859,BBB,DEM,7.89,Q4,5.05,Q1,431.07,Q4,Q4,2570000000.0,standard,equity,emerg_markets,high_dividend_yield,
358,14.755137,5.1649365,1.5375181,,JMST,,Q4,,Q4,,Q4,Q4,2560000000.0,standard,fixed_income,us,government,A
359,15.192036,13.195707,1.2010682,AA,BOTZ,0.71,Q1,7.45,Q4,13.82,Q1,Q4,2560000000.0,standard,equity,dev_markets,not_specified,D
360,18.02867,8.748633,14.293369,A,EMLP,4.69,Q4,6.2,Q2,,Q4,Q4,2520000000.0,standard,equity,america_wo_us,not_specified,
361,12.850547,5.6961637,-0.8080865,A,PBUS,1.56,Q2,6.64,Q3,118.32,Q2,Q4,2520000000.0,standard,equity,us,total_market,A
362,12.890412,5.5695524,-0.68295115,A,CGGR,0.73,Q1,6.12,Q2,90.04,Q2,Q4,2490000000.0,standard,equity,us,total_market,A
363,16.572748,15.55636,8.6089945,A,IBDP,,Q4,6.75,Q3,225.32,Q3,Q4,2480000000.0,standard,fixed_income,us,corporate,
364,11.997879,8.55623,-1.5493542,A,ITB,1.0,Q1,6.05,Q2,54.53,Q1,Q4,2470000000.0,standard,equity,us,not_specified,A
365,19.704899,15.542306,2.4513185,A,SLQD,,Q4,6.77,Q3,142.15,Q3,Q4,2460000000.0,standard,fixed_income,us,corporate,A
366,12.175274,9.451455,-1.8242795,A,OIH,1.38,Q2,5.82,Q2,200.28,Q3,Q4,2460000000.0,standard,equity,global,not_specified,
367,13.824373,4.853121,-0.6857435,A,XLG,1.28,Q1,6.59,Q3,48.78,Q1,Q4,2450000000.0,standard,equity,us,large_cap,A
368,10.468074,6.788242,7.975747,,FNGU,,Q4,,Q4,,Q4,Q4,2430000000.0,leveraged,equity,us,not_specified,
369,2.5828192,14.611801,3.2568932,AA,FLRN,,Q4,7.51,Q4,70.31,Q2,Q4,2420000000.0,standard,fixed_income,us,broad_based,A
370,15.200234,5.1812305,2.559998,A,IBTE,,Q4,5.72,Q1,,Q4,Q4,2410000000.0,standard,fixed_income,us,government,
371,15.117219,5.057313,2.7283006,BBB,TMF,,Q4,5.61,Q1,1.6,Q1,Q4,2400000000.0,leveraged,fixed_income,us,government,
372,15.1835,5.148824,2.4991295,A,BILS,,Q4,5.72,Q1,1.6,Q1,Q4,2360000000.0,standard,fixed_income,us,government,
373,11.370413,10.417709,-1.6691042,BBB,ARKG,0.04,Q1,5.62,Q1,26.55,Q1,Q4,2350000000.0,standard,equity,global,not_specified,B
374,14.894087,5.728863,2.8157465,,PZA,,Q4,,Q4,,Q4,Q4,2340000000.0,standard,fixed_income,us,government,B
375,9.240571,-4.0778904,2.203644,A,MDYV,2.07,Q3,5.77,Q2,148.01,Q3,Q4,2330000000.0,standard,equity,us,mid_cap,A
376,19.736958,15.560388,2.4756024,A,BSCN,,Q4,6.88,Q4,180.03,Q3,Q4,2330000000.0,standard,fixed_income,us,corporate,A
377,12.36038,9.459852,-0.96190816,,USCL,,Q4,,Q4,,Q4,Q4,2310000000.0,standard,equity,us,not_specified,
378,13.173716,9.5730715,-2.229344,A,ICF,3.54,Q4,6.51,Q3,95.25,Q2,Q4,2310000000.0,standard,equity,us,not_specified,B
379,12.314758,9.653284,-2.3668275,A,NFRA,3.25,Q4,7.0,Q4,554.97,Q4,Q4,2290000000.0,standard,equity,global,not_specified,
380,12.357982,9.612959,-0.8349886,,USCA,1.6,Q2,,Q4,,Q4,Q4,2290000000.0,standard,equity,us,not_specified,
381,15.206272,7.615768,5.78959,A,XSOE,2.14,Q3,5.79,Q2,212.21,Q3,Q4,2280000000.0,standard,equity,emerg_markets,total_market,C
382,16.49533,15.615872,8.66994,A,PFFD,2.03,Q3,5.73,Q2,194.91,Q3,Q4,2280000000.0,standard,fixed_income,us,corporate,
383,12.132973,8.812731,-1.3082976,,CMF,,Q4,,Q4,,Q4,Q4,2270000000.0,standard,fixed_income,us,not_specified,A
384,4.0950193,4.76299,7.6901274,BBB,VIOO,1.85,Q2,5.37,Q1,105.63,Q2,Q4,2260000000.0,standard,equity,us,small_cap,A
385,7.4359536,8.603109,5.580663,BB,ASHR,2.21,Q3,3.56,Q1,272.64,Q4,Q4,2250000000.0,standard,equity,brics,total_market,D
